Time,Ask,Bid,AskVolume,BidVolume
15.11.2012 14:44:03.265,1.27789,1.27783,5.48,1.73
15.11.2012 14:44:03.446,1.27789,1.27783,5.25,2.48
15.11.2012 14:44:03.625,1.27790,1.27783,3.00,6.98
15.11.2012 14:44:04.315,1.27789,1.27783,3.75,1.50
15.11.2012 14:44:04.674,1.27786,1.27781,1.50,1.50
15.11.2012 14:44:05.179,1.27786,1.27780,2.25,1.50
15.11.2012 14:44:07.456,1.27785,1.27779,1.50,1.50
15.11.2012 14:44:07.996,1.27786,1.27780,3.00,6.00
15.11.2012 14:44:08.356,1.27788,1.27783,1.50,1.73
15.11.2012 14:44:08.598,1.27788,1.27784,1.50,1.73
15.11.2012 14:44:10.855,1.27787,1.27781,1.73,3.00
15.11.2012 14:44:12.804,1.27786,1.27781,3.00,2.25
15.11.2012 14:44:13.045,1.27785,1.27780,1.50,3.75
15.11.2012 14:44:13.297,1.27785,1.27781,1.50,2.25
15.11.2012 14:44:13.966,1.27785,1.27780,1.50,3.75
15.11.2012 14:44:14.085,1.27786,1.27781,3.00,3.00
15.11.2012 14:44:14.619,1.27786,1.27781,3.00,3.00
15.11.2012 14:44:15.175,1.27785,1.27781,1.50,3.00
15.11.2012 14:44:17.495,1.27784,1.27781,1.50,3.00
15.11.2012 14:44:18.472,1.27784,1.27780,2.25,5.25
15.11.2012 14:44:18.989,1.27785,1.27781,2.25,2.25
15.11.2012 14:44:19.058,1.27784,1.27779,3.00,3.75
15.11.2012 14:44:19.249,1.27782,1.27776,3.00,1.80
15.11.2012 14:44:19.318,1.27783,1.27775,4.35,1.50
15.11.2012 14:44:19.627,1.27779,1.27774,3.00,1.50
15.11.2012 14:44:19.987,1.27779,1.27770,5.25,3.98
15.11.2012 14:44:20.295,1.27779,1.27772,5.25,1.50
15.11.2012 14:44:20.656,1.27780,1.27772,6.00,3.23
15.11.2012 14:44:20.715,1.27779,1.27772,5.25,3.23
15.11.2012 14:44:21.254,1.27776,1.27769,2.25,2.48
15.11.2012 14:44:22.125,1.27776,1.27770,2.25,1.73
15.11.2012 14:44:22.304,1.27777,1.27771,5.25,1.50
15.11.2012 14:44:22.724,1.27776,1.27770,2.25,3.23
15.11.2012 14:44:23.204,1.27776,1.27770,1.50,1.73
15.11.2012 14:44:23.384,1.27776,1.27770,2.25,2.48
15.11.2012 14:44:23.897,1.27775,1.27770,1.50,1.73
15.11.2012 14:44:24.434,1.27775,1.27769,2.25,1.73
15.11.2012 14:44:24.995,1.27774,1.27768,2.25,6.23
15.11.2012 14:44:25.587,1.27775,1.27770,3.75,3.23
15.11.2012 14:44:25.646,1.27775,1.27770,3.75,3.23
15.11.2012 14:44:26.006,1.27778,1.27771,2.48,3.98
15.11.2012 14:44:26.365,1.27776,1.27772,3.23,2.25
15.11.2012 14:44:26.672,1.27775,1.27769,1.50,1.73
15.11.2012 14:44:27.036,1.27774,1.27769,2.48,2.48
15.11.2012 14:44:27.509,1.27772,1.27767,1.50,2.25
15.11.2012 14:44:27.965,1.27771,1.27765,2.48,1.88
15.11.2012 14:44:29.615,1.27772,1.27766,2.48,3.23
15.11.2012 14:44:29.974,1.27771,1.27764,2.48,2.48
15.11.2012 14:44:30.495,1.27770,1.27766,1.50,1.50
15.11.2012 14:44:31.035,1.27771,1.27766,3.00,1.50
15.11.2012 14:44:32.918,1.27771,1.27766,3.00,2.25
15.11.2012 14:44:33.829,1.27769,1.27765,5.48,1.73
15.11.2012 14:44:34.136,1.27771,1.27765,3.75,2.48
15.11.2012 14:44:35.676,1.27770,1.27766,1.50,1.50
15.11.2012 14:44:36.220,1.27767,1.27763,3.75,1.50
15.11.2012 14:44:36.946,1.27768,1.27758,1.50,1.73
15.11.2012 14:44:37.245,1.27767,1.27755,3.75,3.98
15.11.2012 14:44:37.792,1.27764,1.27759,1.50,2.48
15.11.2012 14:44:38.485,1.27767,1.27760,10.58,1.73
15.11.2012 14:44:39.038,1.27767,1.27760,5.25,2.48
15.11.2012 14:44:39.594,1.27767,1.27761,4.50,1.50
15.11.2012 14:44:40.325,1.27767,1.27762,2.25,4.50
15.11.2012 14:44:40.445,1.27769,1.27764,1.88,1.50
15.11.2012 14:44:40.866,1.27767,1.27761,4.73,1.73
15.11.2012 14:44:40.925,1.27768,1.27760,2.25,3.98
15.11.2012 14:44:41.464,1.27765,1.27760,1.73,3.23
15.11.2012 14:44:42.676,1.27765,1.27760,1.73,1.73
15.11.2012 14:44:44.056,1.27767,1.27760,2.48,5.48
15.11.2012 14:44:44.261,1.27765,1.27760,1.73,1.50
15.11.2012 14:44:44.587,1.27768,1.27762,1.88,2.25
15.11.2012 14:44:44.657,1.27769,1.27763,2.10,5.25
15.11.2012 14:44:45.205,1.27769,1.27763,4.73,3.98
15.11.2012 14:44:45.696,1.27769,1.27763,6.75,1.73
15.11.2012 14:44:46.235,1.27768,1.27761,6.00,2.48
15.11.2012 14:44:46.535,1.27771,1.27764,8.25,2.48
15.11.2012 14:44:47.076,1.27768,1.27764,3.75,2.48
15.11.2012 14:44:47.376,1.27767,1.27763,1.73,1.65
15.11.2012 14:44:47.436,1.27768,1.27763,3.75,1.65
15.11.2012 14:44:48.405,1.27770,1.27765,2.10,2.93
15.11.2012 14:44:48.466,1.27770,1.27766,1.50,1.50
15.11.2012 14:44:48.997,1.27770,1.27764,4.50,4.65
15.11.2012 14:44:49.536,1.27770,1.27764,5.48,3.00
15.11.2012 14:44:51.034,1.27772,1.27765,6.83,3.15
15.11.2012 14:44:51.625,1.27770,1.27765,1.73,1.65
15.11.2012 14:44:52.216,1.27772,1.27767,2.48,1.73
15.11.2012 14:44:52.575,1.27772,1.27767,6.23,1.50
15.11.2012 14:44:54.665,1.27770,1.27764,1.73,3.23
15.11.2012 14:44:54.786,1.27769,1.27764,3.98,2.48
15.11.2012 14:44:59.405,1.27771,1.27766,1.50,1.50
15.11.2012 14:44:59.467,1.27772,1.27767,1.50,1.50
15.11.2012 14:44:59.525,1.27774,1.27768,3.75,2.25
15.11.2012 14:44:59.714,1.27773,1.27767,2.25,2.25
15.11.2012 14:45:00.086,1.27774,1.27769,1.73,1.50
15.11.2012 14:45:00.267,1.27776,1.27771,2.48,2.48
15.11.2012 14:45:00.385,1.27778,1.27771,2.25,3.98
15.11.2012 14:45:00.686,1.27775,1.27771,1.73,1.73
15.11.2012 14:45:01.219,1.27774,1.27771,4.73,1.73
15.11.2012 14:45:01.299,1.27773,1.27768,1.73,1.73
15.11.2012 14:45:01.513,1.27773,1.27767,1.73,3.00
15.11.2012 14:45:02.055,1.27770,1.27767,2.25,2.25
15.11.2012 14:45:02.416,1.27770,1.27765,2.48,2.48
15.11.2012 14:45:03.767,1.27770,1.27764,2.48,3.98
15.11.2012 14:45:04.305,1.27769,1.27764,1.73,1.73
15.11.2012 14:45:04.636,1.27769,1.27764,1.73,1.50
15.11.2012 14:45:05.176,1.27767,1.27762,1.50,1.50
15.11.2012 14:45:05.417,1.27766,1.27761,2.48,1.50
15.11.2012 14:45:06.015,1.27766,1.27760,2.48,2.48
15.11.2012 14:45:06.075,1.27766,1.27760,1.73,2.48
15.11.2012 14:45:06.614,1.27765,1.27760,1.73,2.48
15.11.2012 14:45:06.935,1.27767,1.27760,7.13,1.73
15.11.2012 14:45:07.475,1.27766,1.27761,1.88,1.50
15.11.2012 14:45:07.894,1.27765,1.27757,10.28,1.50
15.11.2012 14:45:08.014,1.27764,1.27755,6.75,1.73
15.11.2012 14:45:08.565,1.27763,1.27755,2.25,1.73
15.11.2012 14:45:08.625,1.27763,1.27754,2.25,1.50
15.11.2012 14:45:10.205,1.27762,1.27754,1.50,2.48
15.11.2012 14:45:12.171,1.27761,1.27753,3.98,6.00
15.11.2012 14:45:12.931,1.27759,1.27753,3.23,2.25
15.11.2012 14:45:13.186,1.27758,1.27753,2.25,1.73
15.11.2012 14:45:13.366,1.27759,1.27753,4.13,1.73
15.11.2012 14:45:13.847,1.27756,1.27750,3.75,2.25
15.11.2012 14:45:14.033,1.27754,1.27750,6.00,2.25
15.11.2012 14:45:14.586,1.27753,1.27748,2.25,1.50
15.11.2012 14:45:15.125,1.27754,1.27747,3.38,1.50
15.11.2012 14:45:15.425,1.27753,1.27744,9.60,1.73
15.11.2012 14:45:16.755,1.27754,1.27747,2.25,1.50
15.11.2012 14:45:17.294,1.27754,1.27747,1.88,1.50
15.11.2012 14:45:17.965,1.27754,1.27747,5.25,1.50
15.11.2012 14:45:18.506,1.27754,1.27747,3.75,1.73
15.11.2012 14:45:20.256,1.27757,1.27749,6.75,2.48
15.11.2012 14:45:21.157,1.27753,1.27746,1.73,3.90
15.11.2012 14:45:21.695,1.27754,1.27747,6.38,1.73
15.11.2012 14:45:22.236,1.27751,1.27744,2.03,2.25
15.11.2012 14:45:22.295,1.27752,1.27745,5.48,2.48
15.11.2012 14:45:22.477,1.27753,1.27745,2.10,1.73
15.11.2012 14:45:22.836,1.27754,1.27746,8.25,2.25
15.11.2012 14:45:22.961,1.27753,1.27748,1.50,1.50
15.11.2012 14:45:23.325,1.27754,1.27748,6.00,1.50
15.11.2012 14:45:24.430,1.27755,1.27750,1.13,4.73
15.11.2012 14:45:24.735,1.27758,1.27754,1.73,2.48
15.11.2012 14:45:25.036,1.27758,1.27752,1.73,2.48
15.11.2012 14:45:25.586,1.27759,1.27753,2.48,6.08
15.11.2012 14:45:25.945,1.27762,1.27757,4.50,1.50
15.11.2012 14:45:26.245,1.27762,1.27758,2.25,2.25
15.11.2012 14:45:26.735,1.27763,1.27757,2.25,3.00
15.11.2012 14:45:26.855,1.27762,1.27757,1.50,2.25
15.11.2012 14:45:27.215,1.27762,1.27757,4.50,2.25
15.11.2012 14:45:27.766,1.27761,1.27756,1.50,1.50
15.11.2012 14:45:28.770,1.27765,1.27760,4.50,1.50
15.11.2012 14:45:28.842,1.27769,1.27760,6.53,3.00
15.11.2012 14:45:28.966,1.27769,1.27763,2.25,2.48
15.11.2012 14:45:29.146,1.27771,1.27765,3.75,1.50
15.11.2012 14:45:29.695,1.27772,1.27765,4.50,2.48
15.11.2012 14:45:31.476,1.27771,1.27765,2.25,2.48
15.11.2012 14:45:31.835,1.27770,1.27763,5.25,1.73
15.11.2012 14:45:32.796,1.27773,1.27765,3.60,1.73
15.11.2012 14:45:33.258,1.27777,1.27771,2.63,3.00
15.11.2012 14:45:33.325,1.27780,1.27772,6.68,3.75
15.11.2012 14:45:33.509,1.27777,1.27772,1.50,4.73
15.11.2012 14:45:33.696,1.27777,1.27772,3.00,3.00
15.11.2012 14:45:33.997,1.27777,1.27772,4.35,1.50
15.11.2012 14:45:34.138,1.27774,1.27768,1.73,1.73
15.11.2012 14:45:34.448,1.27774,1.27770,1.50,1.50
15.11.2012 14:45:34.515,1.27774,1.27768,2.25,1.50
15.11.2012 14:45:34.777,1.27774,1.27769,1.50,1.50
15.11.2012 14:45:34.896,1.27774,1.27768,1.73,1.73
15.11.2012 14:45:35.404,1.27775,1.27770,2.48,1.73
15.11.2012 14:45:35.957,1.27774,1.27769,1.73,2.48
15.11.2012 14:45:36.315,1.27774,1.27769,2.48,1.73
15.11.2012 14:45:37.495,1.27775,1.27769,4.50,2.48
15.11.2012 14:45:38.396,1.27773,1.27769,1.73,1.73
15.11.2012 14:45:40.475,1.27771,1.27767,1.50,1.50
15.11.2012 14:45:40.715,1.27770,1.27765,1.73,2.48
15.11.2012 14:45:42.978,1.27770,1.27765,2.48,1.73
15.11.2012 14:45:43.166,1.27769,1.27765,3.75,1.50
15.11.2012 14:45:43.679,1.27769,1.27765,4.73,1.50
15.11.2012 14:45:44.225,1.27768,1.27763,1.73,2.48
15.11.2012 14:45:45.197,1.27769,1.27765,3.98,2.48
15.11.2012 14:45:45.507,1.27772,1.27766,6.98,1.73
15.11.2012 14:45:45.815,1.27768,1.27764,1.50,1.50
15.11.2012 14:45:46.355,1.27772,1.27766,6.23,1.50
15.11.2012 14:45:46.536,1.27774,1.27769,1.60,1.73
15.11.2012 14:45:47.017,1.27776,1.27771,1.50,3.75
15.11.2012 14:45:47.375,1.27777,1.27774,3.75,2.25
15.11.2012 14:45:47.435,1.27781,1.27775,1.73,1.73
15.11.2012 14:45:47.986,1.27780,1.27776,3.75,3.00
15.11.2012 14:45:48.046,1.27786,1.27777,6.90,3.00
15.11.2012 14:45:48.107,1.27784,1.27779,1.50,1.50
15.11.2012 14:45:48.644,1.27783,1.27779,7.50,2.25
15.11.2012 14:45:49.136,1.27785,1.27781,3.75,5.10
15.11.2012 14:45:49.318,1.27787,1.27783,2.25,2.25
15.11.2012 14:45:49.507,1.27789,1.27783,3.75,3.00
15.11.2012 14:45:49.807,1.27790,1.27785,3.00,1.50
15.11.2012 14:45:50.629,1.27789,1.27784,3.75,4.50
15.11.2012 14:45:50.699,1.27789,1.27784,4.50,1.50
15.11.2012 14:45:50.767,1.27786,1.27782,3.75,2.63
15.11.2012 14:45:51.127,1.27783,1.27779,6.75,3.66
15.11.2012 14:45:51.675,1.27784,1.27780,5.25,3.00
15.11.2012 14:45:52.106,1.27784,1.27779,6.00,2.25
15.11.2012 14:45:52.644,1.27784,1.27779,6.00,2.25
15.11.2012 14:45:53.435,1.27784,1.27779,4.50,2.25
15.11.2012 14:45:55.805,1.27782,1.27777,7.50,3.23
15.11.2012 14:46:00.296,1.27782,1.27778,3.98,1.73
15.11.2012 14:46:00.655,1.27780,1.27777,3.75,1.50
15.11.2012 14:46:01.159,1.27782,1.27776,2.48,3.23
15.11.2012 14:46:02.042,1.27780,1.27776,4.50,2.48
15.11.2012 14:46:02.370,1.27779,1.27774,2.25,2.48
15.11.2012 14:46:02.675,1.27781,1.27775,1.50,2.25
15.11.2012 14:46:03.765,1.27780,1.27775,5.25,1.50
15.11.2012 14:46:06.916,1.27781,1.27776,1.50,2.25
15.11.2012 14:46:07.275,1.27782,1.27777,2.25,1.50
15.11.2012 14:46:07.635,1.27782,1.27774,7.58,6.23
15.11.2012 14:46:07.964,1.27780,1.27773,5.48,2.48
15.11.2012 14:46:12.155,1.27782,1.27776,3.98,1.73
15.11.2012 14:46:12.516,1.27780,1.27775,2.48,4.73
15.11.2012 14:46:13.055,1.27783,1.27777,5.25,9.00
15.11.2012 14:46:13.295,1.27783,1.27779,1.50,8.48
15.11.2012 14:46:13.537,1.27783,1.27776,4.73,3.23
15.11.2012 14:46:13.776,1.27781,1.27775,3.23,1.73
15.11.2012 14:46:14.309,1.27781,1.27775,2.48,4.73
15.11.2012 14:46:17.318,1.27783,1.27778,3.75,4.50
15.11.2012 14:46:17.568,1.27781,1.27777,3.75,1.73
15.11.2012 14:46:17.877,1.27785,1.27779,2.03,1.50
15.11.2012 14:46:17.937,1.27783,1.27777,4.73,1.73
15.11.2012 14:46:18.295,1.27780,1.27775,2.48,1.73
15.11.2012 14:46:19.229,1.27782,1.27777,2.25,1.73
15.11.2012 14:46:19.356,1.27783,1.27777,5.25,1.73
15.11.2012 14:46:19.715,1.27784,1.27780,2.25,1.73
15.11.2012 14:46:19.844,1.27786,1.27780,3.23,1.73
15.11.2012 14:46:20.455,1.27786,1.27779,3.98,3.00
15.11.2012 14:46:21.115,1.27786,1.27781,1.73,5.25
15.11.2012 14:46:21.416,1.27785,1.27779,4.50,2.25
15.11.2012 14:46:21.596,1.27784,1.27779,1.50,1.50
15.11.2012 14:46:22.135,1.27783,1.27774,1.50,1.50
15.11.2012 14:46:22.955,1.27782,1.27777,1.50,1.73
15.11.2012 14:46:23.135,1.27782,1.27775,2.25,3.98
15.11.2012 14:46:24.705,1.27780,1.27774,2.25,2.25
15.11.2012 14:46:24.885,1.27780,1.27774,2.48,2.48
15.11.2012 14:46:25.498,1.27778,1.27772,1.73,2.25
15.11.2012 14:46:27.545,1.27777,1.27772,2.48,1.73
15.11.2012 14:46:29.155,1.27778,1.27773,1.73,1.73
15.11.2012 14:46:29.766,1.27780,1.27775,1.50,3.23
15.11.2012 14:46:30.125,1.27782,1.27775,2.48,3.98
15.11.2012 14:46:31.096,1.27780,1.27775,1.50,3.00
15.11.2012 14:46:31.216,1.27782,1.27775,1.73,3.23
15.11.2012 14:46:35.505,1.27781,1.27776,1.73,1.50
15.11.2012 14:46:35.746,1.27777,1.27772,1.50,3.00
15.11.2012 14:46:35.986,1.27776,1.27771,1.50,1.73
15.11.2012 14:46:36.046,1.27776,1.27772,1.50,1.73
15.11.2012 14:46:37.225,1.27776,1.27772,1.50,1.73
15.11.2012 14:46:37.408,1.27776,1.27771,2.48,3.23
15.11.2012 14:46:37.968,1.27776,1.27771,3.23,1.50
15.11.2012 14:46:38.515,1.27775,1.27771,1.50,1.50
15.11.2012 14:46:38.916,1.27773,1.27768,7.35,2.25
15.11.2012 14:46:38.975,1.27772,1.27767,4.50,1.50
15.11.2012 14:46:39.096,1.27770,1.27765,2.25,1.50
15.11.2012 14:46:39.657,1.27769,1.27763,2.48,1.50
15.11.2012 14:46:40.205,1.27769,1.27765,1.73,2.48
15.11.2012 14:46:40.626,1.27770,1.27766,1.50,5.25
15.11.2012 14:46:40.688,1.27772,1.27767,1.50,1.50
15.11.2012 14:46:41.116,1.27770,1.27766,5.25,1.50
15.11.2012 14:46:41.415,1.27768,1.27764,1.50,1.50
15.11.2012 14:46:41.544,1.27768,1.27762,2.33,2.25
15.11.2012 14:46:41.610,1.27768,1.27764,7.43,1.73
15.11.2012 14:46:41.679,1.27768,1.27761,7.43,1.73
15.11.2012 14:46:41.987,1.27768,1.27761,9.08,1.73
15.11.2012 14:46:42.507,1.27765,1.27761,2.25,1.73
15.11.2012 14:46:43.115,1.27768,1.27761,5.48,2.48
15.11.2012 14:46:43.715,1.27768,1.27761,5.48,3.23
15.11.2012 14:46:44.217,1.27768,1.27761,6.98,1.73
15.11.2012 14:46:44.697,1.27770,1.27762,6.68,1.73
15.11.2012 14:46:44.825,1.27770,1.27765,8.03,1.73
15.11.2012 14:46:44.946,1.27772,1.27765,5.85,2.48
15.11.2012 14:46:45.748,1.27769,1.27763,5.40,1.50
15.11.2012 14:46:46.060,1.27768,1.27753,18.90,2.10
15.11.2012 14:46:46.426,1.27756,1.27750,6.00,7.73
15.11.2012 14:46:46.605,1.27756,1.27749,6.00,5.03
15.11.2012 14:46:46.844,1.27756,1.27746,7.50,1.50
15.11.2012 14:46:46.986,1.27755,1.27749,6.68,1.88
15.11.2012 14:46:47.512,1.27755,1.27749,4.73,1.88
15.11.2012 14:46:47.581,1.27755,1.27747,3.98,1.50
15.11.2012 14:46:48.125,1.27754,1.27746,3.60,1.50
15.11.2012 14:46:48.776,1.27754,1.27747,3.60,1.50
15.11.2012 14:46:49.317,1.27757,1.27746,2.48,3.98
15.11.2012 14:46:49.556,1.27754,1.27747,2.85,1.73
15.11.2012 14:46:50.145,1.27754,1.27749,1.20,2.25
15.11.2012 14:46:50.326,1.27755,1.27747,5.85,3.98
15.11.2012 14:46:50.462,1.27752,1.27747,3.98,3.23
15.11.2012 14:46:50.856,1.27752,1.27745,4.73,3.75
15.11.2012 14:46:51.216,1.27754,1.27749,3.00,3.75
15.11.2012 14:46:51.397,1.27754,1.27749,2.78,3.98
15.11.2012 14:46:51.935,1.27752,1.27748,3.75,3.00
15.11.2012 14:46:52.357,1.27755,1.27749,3.75,4.73
15.11.2012 14:46:52.716,1.27755,1.27747,4.35,3.23
15.11.2012 14:46:52.775,1.27754,1.27747,4.20,3.00
15.11.2012 14:46:53.076,1.27755,1.27749,7.28,1.50
15.11.2012 14:46:53.136,1.27753,1.27747,2.25,1.73
15.11.2012 14:46:53.557,1.27754,1.27749,1.43,7.73
15.11.2012 14:46:53.677,1.27755,1.27750,6.23,3.75
15.11.2012 14:46:57.775,1.27755,1.27750,3.23,4.50
15.11.2012 14:46:58.476,1.27755,1.27750,5.25,4.50
15.11.2012 14:46:59.016,1.27755,1.27747,6.08,6.23
15.11.2012 14:46:59.135,1.27755,1.27747,5.85,6.23
15.11.2012 14:47:01.020,1.27755,1.27749,7.35,7.50
15.11.2012 14:47:01.145,1.27753,1.27750,1.73,3.98
15.11.2012 14:47:01.565,1.27753,1.27747,2.48,5.48
15.11.2012 14:47:02.168,1.27753,1.27747,2.48,3.75
15.11.2012 14:47:02.915,1.27753,1.27747,2.25,3.75
15.11.2012 14:47:03.226,1.27756,1.27750,4.35,1.73
15.11.2012 14:47:03.798,1.27754,1.27747,2.33,6.00
15.11.2012 14:47:03.866,1.27754,1.27747,2.10,6.23
15.11.2012 14:47:07.677,1.27751,1.27745,1.73,8.25
15.11.2012 14:47:08.036,1.27749,1.27744,1.73,3.98
15.11.2012 14:47:08.600,1.27751,1.27744,2.25,6.23
15.11.2012 14:47:08.665,1.27752,1.27745,2.10,5.25
15.11.2012 14:47:09.267,1.27750,1.27744,4.50,6.23
15.11.2012 14:47:09.386,1.27750,1.27744,3.75,2.48
15.11.2012 14:47:09.745,1.27751,1.27746,1.88,4.50
15.11.2012 14:47:10.435,1.27753,1.27747,1.50,1.73
15.11.2012 14:47:11.697,1.27751,1.27745,3.23,1.73
15.11.2012 14:47:11.756,1.27750,1.27744,4.50,1.50
15.11.2012 14:47:11.878,1.27750,1.27743,3.00,5.25
15.11.2012 14:47:11.946,1.27747,1.27743,1.58,3.75
15.11.2012 14:47:12.436,1.27748,1.27743,4.50,3.75
15.11.2012 14:47:12.979,1.27747,1.27743,1.50,3.98
15.11.2012 14:47:13.579,1.27749,1.27744,1.73,6.00
15.11.2012 14:47:13.885,1.27750,1.27743,2.25,3.98
15.11.2012 14:47:15.206,1.27747,1.27743,1.50,3.98
15.11.2012 14:47:16.106,1.27749,1.27742,5.25,4.50
15.11.2012 14:47:16.645,1.27747,1.27741,1.50,1.50
15.11.2012 14:47:17.185,1.27749,1.27742,5.25,3.75
15.11.2012 14:47:17.367,1.27749,1.27744,3.75,7.50
15.11.2012 14:47:17.857,1.27747,1.27739,3.75,4.35
15.11.2012 14:47:18.352,1.27747,1.27741,3.23,3.00
15.11.2012 14:47:19.465,1.27747,1.27742,2.48,5.25
15.11.2012 14:47:24.165,1.27747,1.27741,2.48,3.98
15.11.2012 14:47:28.658,1.27744,1.27739,3.75,3.00
15.11.2012 14:47:28.787,1.27745,1.27738,4.50,1.50
15.11.2012 14:47:29.445,1.27740,1.27730,8.48,1.50
15.11.2012 14:47:29.505,1.27739,1.27733,8.48,1.50
15.11.2012 14:47:29.566,1.27737,1.27731,1.50,1.73
15.11.2012 14:47:29.685,1.27736,1.27730,1.50,1.50
15.11.2012 14:47:30.989,1.27738,1.27732,1.50,2.48
15.11.2012 14:47:31.120,1.27740,1.27734,6.75,1.50
15.11.2012 14:47:31.677,1.27740,1.27731,9.00,6.00
15.11.2012 14:47:32.036,1.27740,1.27733,6.75,1.43
15.11.2012 14:47:32.216,1.27737,1.27730,3.00,3.90
15.11.2012 14:47:32.755,1.27737,1.27730,1.50,3.68
15.11.2012 14:47:33.015,1.27735,1.27728,3.75,2.40
15.11.2012 14:47:33.374,1.27738,1.27730,5.25,3.90
15.11.2012 14:47:33.796,1.27736,1.27729,5.25,1.65
15.11.2012 14:47:34.317,1.27734,1.27728,1.50,3.90
15.11.2012 14:47:34.826,1.27734,1.27728,1.50,3.15
15.11.2012 14:47:35.383,1.27734,1.27728,1.50,3.98
15.11.2012 14:47:35.687,1.27732,1.27724,2.25,1.50
15.11.2012 14:47:35.926,1.27728,1.27715,6.23,1.65
15.11.2012 14:47:35.985,1.27722,1.27716,4.73,1.65
15.11.2012 14:47:36.105,1.27722,1.27716,4.73,1.65
15.11.2012 14:47:36.645,1.27724,1.27717,1.50,1.43
15.11.2012 14:47:36.887,1.27724,1.27717,2.48,1.65
15.11.2012 14:47:37.845,1.27725,1.27718,6.60,1.65
15.11.2012 14:47:38.396,1.27724,1.27718,1.50,1.50
15.11.2012 14:47:38.935,1.27726,1.27720,2.25,2.25
15.11.2012 14:47:39.596,1.27722,1.27718,1.50,3.75
15.11.2012 14:47:39.656,1.27723,1.27718,4.50,4.50
15.11.2012 14:47:39.777,1.27723,1.27715,4.73,4.17
15.11.2012 14:47:39.836,1.27724,1.27718,1.50,3.75
15.11.2012 14:47:40.709,1.27729,1.27723,2.25,3.00
15.11.2012 14:47:41.282,1.27728,1.27723,1.50,2.25
15.11.2012 14:47:41.618,1.27730,1.27724,5.25,1.50
15.11.2012 14:47:42.789,1.27728,1.27723,1.73,3.00
15.11.2012 14:47:43.338,1.27727,1.27720,2.25,3.00
15.11.2012 14:47:43.645,1.27725,1.27715,9.75,3.38
15.11.2012 14:47:43.706,1.27723,1.27715,8.85,4.13
15.11.2012 14:47:44.246,1.27722,1.27715,4.50,3.00
15.11.2012 14:47:44.785,1.27722,1.27715,6.23,2.48
15.11.2012 14:47:45.286,1.27722,1.27715,5.48,3.23
15.11.2012 14:47:45.705,1.27720,1.27715,7.50,1.50
15.11.2012 14:47:46.007,1.27718,1.27710,1.73,1.73
15.11.2012 14:47:46.545,1.27716,1.27705,6.75,3.98
15.11.2012 14:47:46.907,1.27715,1.27709,2.25,1.50
15.11.2012 14:47:47.326,1.27714,1.27703,1.50,1.73
15.11.2012 14:47:47.445,1.27714,1.27703,1.50,2.48
